66.249.65.137 - - [15/Oct/2014:00:34:12 +0200] "GET /sites/default/files/images/10ans-master.jpeg HTTP/1.1" 304 0 "-" "Googlebot-Image/1.0"
86.220.179.253 - - [15/Oct/2014:13:42:01 +0200] "GET /sites/all/themes/rubix-responsive-theme/js/custom.js?n1cp2r HTTP/1.1" 200 365 "http://www.master-sippe.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:01 +0200] "GET /sites/all/themes/rubix-responsive-theme/images/icone-twitter.svg HTTP/1.1" 200 1267 "http://www.master-sippe.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:01 +0200] "GET /sites/default/files/images/logo-appli.jpg HTTP/1.1" 200 61022 "http://www.master-sippe.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:01 +0200] "GET /sites/default/files/banner/10ans-master.jpg HTTP/1.1" 200 223287 "http://www.master-sippe.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:01 +0200] "GET /sites/default/files/images/QRcode-appli.jpg HTTP/1.1" 200 18611 "http://www.master-sippe.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:01 +0200] "GET /sites/default/files/photo_foot.jpg HTTP/1.1" 200 80543 "http://www.master-sippe.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:01 +0200] "GET /sites/default/files/images/photo_foot.jpg HTTP/1.1" 200 80543 "http://www.master-sippe.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:01 +0200] "GET /sites/all/themes/rubix-responsive-theme/images/logo-pole-lardy-footer.jpg HTTP/1.1" 200 2488 "http://www.master-sippe.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:01 +0200] "GET /sites/all/themes/rubix-responsive-theme/images/body_bg.png HTTP/1.1" 200 137733 "http://master-sippe.fr/sites/all/themes/rubix-responsive-theme/style.css?n1cp2r" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:01 +0200] "GET /sites/all/themes/rubix-responsive-theme/images/logo-ubp-footer.jpg HTTP/1.1" 200 3992 "http://www.master-sippe.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:01 +0200] "GET /sites/all/modules/shortcuts_accueil/Images/picto-formation.png HTTP/1.1" 200 2931 "http://master-sippe.fr/sites/all/modules/shortcuts_accueil/freestyle.css?n1cp2r" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:00 +0200] "GET /sites/default/files/images/10ans-master.jpeg HTTP/1.1" 200 91173 "http://www.master-sippe.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:01 +0200] "GET /sites/all/modules/shortcuts_accueil/Images/picto-metiers.png HTTP/1.1" 200 3676 "http://master-sippe.fr/sites/all/modules/shortcuts_accueil/freestyle.css?n1cp2r" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:01 +0200] "GET /sites/all/modules/shortcuts_accueil/Images/picto-asso.png HTTP/1.1" 200 4408 "http://master-sippe.fr/sites/all/modules/shortcuts_accueil/freestyle.css?n1cp2r" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:02 +0200] "GET /sites/all/modules/shortcuts_accueil/Images/picto-partenaires.png HTTP/1.1" 200 4394 "http://master-sippe.fr/sites/all/modules/shortcuts_accueil/freestyle.css?n1cp2r" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:02 +0200] "GET /sites/all/libraries/nivo-slider/themes/default/arrows.png HTTP/1.1" 200 972 "http://master-sippe.fr/sites/all/libraries/nivo-slider/themes/default/default.css?n1cp2r" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:02 +0200] "GET /sites/all/modules/display_news/Images/Cercle.png HTTP/1.1" 200 3105 "http://master-sippe.fr/sites/all/modules/display_news/imposeTonStyle.css?n1cp2r" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:02 +0200] "GET /sites/all/themes/rubix-responsive-theme/images/icone-google-plus.svg HTTP/1.1" 200 1620 "http://www.master-sippe.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:02 +0200] "GET /sites/all/themes/rubix-responsive-theme/images/icone-linkedin.svg HTTP/1.1" 200 1173 "http://www.master-sippe.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:01 +0200] "GET /sites/default/files/banner/porte-ouverte-2013.jpg HTTP/1.1" 200 244163 "http://www.master-sippe.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:03 +0200] "GET /sites/all/themes/rubix-responsive-theme/fonts/HalloSans.otf HTTP/1.1" 200 42564 "http://master-sippe.fr/sites/all/themes/rubix-responsive-theme/style.css?n1cp2r" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:03 +0200] "GET /sites/all/themes/rubix-responsive-theme/fonts/MYRIADPRO-REGULAR.OTF HTTP/1.1" 200 94360 "http://master-sippe.fr/sites/all/themes/rubix-responsive-theme/style.css?n1cp2r" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:03 +0200] "GET /sites/all/themes/rubix-responsive-theme/fonts/LobsterTwo-Regular.otf HTTP/1.1" 200 78428 "http://master-sippe.fr/sites/all/themes/rubix-responsive-theme/style.css?n1cp2r" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:03 +0200] "GET /sites/all/themes/rubix-responsive-theme/favicon.ico HTTP/1.1" 200 4325 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:42:03 +0200] "GET /sites/all/themes/rubix-responsive-theme/style_twitter.css HTTP/1.1" 200 125 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:44:50 +0200] "GET /Formation/Presentation HTTP/1.1" 200 6188 "http://www.master-sippe.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:44:51 +0200] "GET /sites/all/themes/rubix-responsive-theme/images/quote.png HTTP/1.1" 200 3245 "http://master-sippe.fr/sites/all/themes/rubix-responsive-theme/style.css?n1cp2r" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:44:51 +0200] "GET /sites/all/themes/rubix-responsive-theme/images/marker.png HTTP/1.1" 200 2827 "http://master-sippe.fr/sites/all/themes/rubix-responsive-theme/style.css?n1cp2r" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:45:05 +0200] "GET /Formation/Programme HTTP/1.1" 200 6120 "http://www.master-sippe.fr/Formation/Presentation" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:45:31 +0200] "GET /Formation/ProjetsCollectifs HTTP/1.1" 200 6534 "http://www.master-sippe.fr/Formation/Programme" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:45:32 +0200] "GET /sites/default/files/images/uli%C3%A7g.png HTTP/1.1" 200 170806 "http://www.master-sippe.fr/Formation/ProjetsCollectifs" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:45:32 +0200] "GET /sites/default/files/images/gjkl.png HTTP/1.1" 200 426404 "http://www.master-sippe.fr/Formation/ProjetsCollectifs" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:45:43 +0200] "GET /Metiers/CommunityManager HTTP/1.1" 200 5186 "http://www.master-sippe.fr/Formation/ProjetsCollectifs" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:45:44 +0200] "GET /sites/default/files/images/community-management-1(1).jpg HTTP/1.1" 200 35568 "http://www.master-sippe.fr/Metiers/CommunityManager" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:46:01 +0200] "GET /Formation/Presentation HTTP/1.1" 200 6190 "http://www.master-sippe.fr/Metiers/CommunityManager" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:46:14 +0200] "GET /Admission/ModalitesAdmission HTTP/1.1" 200 4794 "http://www.master-sippe.fr/Formation/Presentation" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
86.220.179.253 - - [15/Oct/2014:13:46:15 +0200] "GET /sites/default/files/images/admission.jpg HTTP/1.1" 200 29043 "http://www.master-sippe.fr/Admission/ModalitesAdmission" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
78.46.94.23 - - [15/Oct/2014:13:50:18 +0200] "GET /robots.txt HTTP/1.0" 200 1598 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:50:28 +0200] "GET /beta/content/administration-des-bases-de-donn%C3%A9es?fontsize=larger&page= HTTP/1.0" 404 12230 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:50:39 +0200] "GET /beta/content/administration-des-bases-de-donn%C3%A9es?fontsize=larger&page=864 HTTP/1.0" 404 3502 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:50:51 +0200] "GET /beta/content/administration-des-bases-de-donn%C3%A9es?fontsize=smaller&page= HTTP/1.0" 404 3494 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:51:09 +0200] "GET /beta/content/administration-des-bases-de-donn%C3%A9es?fontsize=smaller&page=864 HTTP/1.0" 404 3502 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:51:20 +0200] "GET /beta/content/ajout-de-fonctionnalit%C3%A9s-au-projet-sippenet?fontsize=larger&page= HTTP/1.0" 404 3495 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:51:31 +0200] "GET /beta/content/ajout-de-fonctionnalit%C3%A9s-au-projet-sippenet?fontsize=larger&page=731 HTTP/1.0" 404 3500 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:51:42 +0200] "GET /beta/content/ajout-de-fonctionnalit%C3%A9s-au-projet-sippenet?fontsize=smaller&page= HTTP/1.0" 404 3498 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:51:53 +0200] "GET /beta/content/ajout-de-fonctionnalit%C3%A9s-au-projet-sippenet?fontsize=smaller&page=731 HTTP/1.0" 404 3503 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:52:04 +0200] "GET /beta/content/ajout-de-fonctionnalit%C3%A9s-pour-e-institut?fontsize=larger&page= HTTP/1.0" 404 3498 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:52:15 +0200] "GET /beta/content/ajout-de-fonctionnalit%C3%A9s-pour-e-institut?fontsize=larger&page=748 HTTP/1.0" 404 3502 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:52:39 +0200] "GET /beta/content/ajout-de-fonctionnalit%C3%A9s-pour-e-institut?fontsize=smaller&page= HTTP/1.0" 404 3499 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:52:51 +0200] "GET /beta/content/ajout-de-fonctionnalit%C3%A9s-pour-e-institut?fontsize=smaller&page=748 HTTP/1.0" 404 3501 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:53:02 +0200] "GET /beta/content/am%C3%A9lioration-de-la-plateforme-du-tokten?fontsize=larger&page= HTTP/1.0" 404 3497 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:53:32 +0200] "GET /beta/content/am%C3%A9lioration-de-la-plateforme-du-tokten?fontsize=larger&page=739 HTTP/1.0" 404 3501 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:54:12 +0200] "GET /beta/content/am%C3%A9lioration-de-la-plateforme-du-tokten?fontsize=smaller&page= HTTP/1.0" 404 3496 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:54:39 +0200] "GET /beta/content/am%C3%A9lioration-de-la-plateforme-du-tokten?fontsize=smaller&page=739 HTTP/1.0" 404 3503 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:54:53 +0200] "GET /beta/content/am%C3%A9liorations-sur-le-projet-e-institut?fontsize=larger&page= HTTP/1.0" 404 3493 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:55:09 +0200] "GET /beta/content/am%C3%A9liorations-sur-le-projet-e-institut?fontsize=larger&page=736 HTTP/1.0" 404 3497 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:55:22 +0200] "GET /beta/content/am%C3%A9liorations-sur-le-projet-e-institut?fontsize=smaller&page= HTTP/1.0" 404 3494 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:55:34 +0200] "GET /beta/content/am%C3%A9liorations-sur-le-projet-e-institut?fontsize=smaller&page=736 HTTP/1.0" 404 3500 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:56:02 +0200] "GET /beta/content/association-des-etudiants-et-anciens-dipl%C3%B4m%C3%A9s-du-master-sippe?fontsize=larger&page= HTTP/1.0" 404 3506 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:56:32 +0200] "GET /beta/content/association-des-etudiants-et-anciens-dipl%C3%B4m%C3%A9s-du-master-sippe?fontsize=larger&page=527 HTTP/1.0" 404 3511 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:56:45 +0200] "GET /beta/content/association-des-etudiants-et-anciens-dipl%C3%B4m%C3%A9s-du-master-sippe?fontsize=smaller&page= HTTP/1.0" 404 3505 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:56:57 +0200] "GET /beta/content/association-des-etudiants-et-anciens-dipl%C3%B4m%C3%A9s-du-master-sippe?fontsize=smaller&page=527 HTTP/1.0" 404 3512 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:57:08 +0200] "GET /beta/content/b%C3%A9ta-pour-le-projet-sippe-net?fontsize=larger&page= HTTP/1.0" 404 3485 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:57:20 +0200] "GET /beta/content/b%C3%A9ta-pour-le-projet-sippe-net?fontsize=larger&page=737 HTTP/1.0" 404 3490 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:57:32 +0200] "GET /beta/content/b%C3%A9ta-pour-le-projet-sippe-net?fontsize=smaller&page= HTTP/1.0" 404 3485 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:57:50 +0200] "GET /beta/content/b%C3%A9ta-pour-le-projet-sippe-net?fontsize=smaller&page=737 HTTP/1.0" 404 3490 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:58:05 +0200] "GET /beta/content/bases-de-donn%C3%A9es-m%C3%A9thodes-de-d%C3%A9veloppement-logiciel?fontsize=larger&page= HTTP/1.0" 404 3512 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:58:22 +0200] "GET /beta/content/bases-de-donn%C3%A9es-m%C3%A9thodes-de-d%C3%A9veloppement-logiciel?fontsize=larger&page=876 HTTP/1.0" 404 3513 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:58:38 +0200] "GET /beta/content/bases-de-donn%C3%A9es-m%C3%A9thodes-de-d%C3%A9veloppement-logiciel?fontsize=smaller&page= HTTP/1.0" 404 3512 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:59:01 +0200] "GET /beta/content/bases-de-donn%C3%A9es-m%C3%A9thodes-de-d%C3%A9veloppement-logiciel?fontsize=smaller&page=876 HTTP/1.0" 404 3516 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:13:59:39 +0200] "GET /beta/content/charg%C3%A9-de-communication-pour-e-institut?fontsize=larger&page= HTTP/1.0" 404 3495 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
78.46.94.23 - - [15/Oct/2014:14:00:30 +0200] "GET /beta/content/charg%C3%A9-de-communication-pour-e-institut?fontsize=larger&page= HTTP/1.0" 404 12238 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
217.69.135.248 - - [15/Oct/2014:14:01:24 +0200] "GET /robots.txt HTTP/1.1" 200 1598 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)"
217.69.135.247 - - [15/Oct/2014:14:01:25 +0200] "GET /sitemap.xml HTTP/1.1" 404 3439 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)"
78.46.94.23 - - [15/Oct/2014:14:01:31 +0200] "GET /beta/content/charg%C3%A9-de-communication-pour-e-institut?fontsize=larger&page=734 HTTP/1.0" 404 3502 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
217.69.135.249 - - [15/Oct/2014:14:01:36 +0200] "GET /universite/actualites-vichy HTTP/1.1" 404 3450 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)"
217.69.135.248 - - [15/Oct/2014:14:01:47 +0200] "GET /vie-etudiante/restaurant-pole-universitaire-technologique HTTP/1.1" 404 3466 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)"
217.69.135.248 - - [15/Oct/2014:14:01:58 +0200] "GET /formation/les-metiers/webmaster HTTP/1.1" 404 3452 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)"
217.69.135.246 - - [15/Oct/2014:14:02:09 +0200] "GET /content/rapport-de-stages?page=14 HTTP/1.1" 404 3453 "-" "Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)"
78.46.94.23 - - [15/Oct/2014:14:02:23 +0200] "GET /beta/content/charg%C3%A9-de-communication-pour-e-institut?fontsize=larger&page=734 HTTP/1.0" 404 12241 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
194.214.134.2 - - [15/Oct/2014:14:06:25 +0200] "GET / HTTP/1.1" 200 23102 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
68.180.228.125 - - [15/Oct/2014:14:09:14 +0200] "GET /Metiers/Webdesigner HTTP/1.1" 200 4715 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
68.180.228.125 - - [15/Oct/2014:14:10:29 +0200] "GET /node/31 HTTP/1.1" 200 4716 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
66.249.69.76 - - [15/Oct/2014:14:10:50 +0200] "GET /robots.txt HTTP/1.1" 200 654 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.69.60 - - [15/Oct/2014:14:10:51 +0200] "GET /formation/presentation-master-strategies-internet-pilotage-projets HTTP/1.1" 404 3450 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
191.101.156.28 - - [15/Oct/2014:14:16:39 +0200] "GET / HTTP/1.1" 200 23102 "-" "Mozilla/5.0 (Windows NT 5.2; rv:2.0.1)"
148.251.69.136 - - [15/Oct/2014:14:30:39 +0200] "GET /Etudiants/AssociationAEAD HTTP/1.1" 200 16732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20130330 Firefox/21.0"
65.19.138.33 - - [15/Oct/2014:14:53:54 +0200] "GET /sippenews_rss HTTP/1.1" 404 3442 "-" "Feedly/1.0 (+http://www.feedly.com/fetcher.html; like FeedFetcher-Google)"
217.108.95.21 - - [15/Oct/2014:14:54:43 +0200] "GET /Metiers/CommunityManager HTTP/1.1" 200 5187 "http://www.google.fr/url?url=http://www.master-sippe.fr/Metiers/CommunityManager&rct=j&frm=1&q=&esrc=s&sa=U&ei=yG4-VO7PDMXaaqjbgMAC&ved=0CDgQ9QEwEQ&usg=AFQjCNFt2BGvdxAKQg6t0Z-P0C__RUSYIg" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
